usgs,site_no,date,tidal_high,tidal_high_qc,tidal_low,tidal_low_qc,precipitation_inches,precip_qual_code
USGS,0204288721,2017-04-11,1.26,A,-1.95,A,0.00,A
USGS,0204288721,2017-04-12,1.39,A,-1.97,A,0.00,A
USGS,0204288721,2017-04-13,1.58,A,-1.83,A,0.00,A
USGS,0204288721,2017-04-14,1.28,A,-1.65,A,0.00,A
USGS,0204288721,2017-04-15,1.55,A,-1.54,A,0.01,A
USGS,0204288721,2017-04-16,1.16,A,-1.87,A,0.00,A
USGS,0204288721,2017-04-17,0.81,A,-1.83,A,0.33,A
USGS,0204288721,2017-04-18,1.14,A,-1.18,A,0.00,A
USGS,0204288721,2017-04-19,1.49,A,-0.94,A,0.01,A
USGS,0204288721,2017-04-20,1.54,A,-0.99,A,0.00,A
USGS,0204288721,2017-04-21,1.46,A,-1.03,A,0.00,A
USGS,0204288721,2017-04-22,2.71,A,-0.71,A,0.84,A
USGS,0204288721,2017-04-23,2.52,A,-0.79,A,0.28,A
USGS,0204288721,2017-04-24,2.95,A,-0.76,A,0.05,A
USGS,0204288721,2017-04-25,3.26,A,-0.86,A,0.85,A
USGS,0204288721,2017-04-26,2.72,A,-1.17,A,0.12,A
USGS,0204288721,2017-04-27,2.40,A,-1.66,A,0.00,A
USGS,0204288721,2017-04-28,2.07,A,-1.74,A,0.33,A
USGS,0204288721,2017-04-29,1.34,A,-1.86,A,0.00,A
USGS,0204288721,2017-04-30,1.68,A,-1.88,A,0.00,A
USGS,0204288721,2017-05-01,1.56,A,-1.89,A,0.00,A
USGS,0204288721,2017-05-02,1.49,A,-1.52,A,1.09,A
USGS,0204288721,2017-05-03,1.51,A,-1.47,A,0.00,A
USGS,0204288721,2017-05-04,1.59,A,-1.50,A,0.00,A
USGS,0204288721,2017-05-05,2.25,A,0.22,A,1.88,A
USGS,0204288721,2017-05-06,2.23,A,-1.18,A,0.03,A
USGS,0204288721,2017-05-07,1.72,A,-1.29,A,0.01,A
USGS,0204288721,2017-05-08,1.80,A,-1.36,A,0.00,A
USGS,0204288721,2017-05-09,1.85,A,-1.66,A,0.00,A
USGS,0204288721,2017-05-10,2.09,A,-1.53,A,0.00,A
USGS,0204288721,2017-05-11,2.92,A,-0.96,A,0.61,A
USGS,0204288721,2017-05-12,3.26,A,-0.42,A,0.98,A
USGS,0204288721,2017-05-13,2.57,A,-0.07,A,0.19,A
USGS,0204288721,2017-05-14,1.91,A,-0.57,A,0.00,A
USGS,0204288721,2017-05-15,2.41,A,-0.87,A,0.00,A
USGS,0204288721,2017-05-16,1.60,A,-1.16,A,0.00,A
USGS,0204288721,2017-05-17,1.60,A,-1.01,A,0.00,A
USGS,0204288721,2017-05-18,1.24,A,-1.38,A,0.00,A
USGS,0204288721,2017-05-19,0.97,A,-1.64,A,0.13,A
USGS,0204288721,2017-05-20,2.05,A,-1.34,A,0.00,A
USGS,0204288721,2017-05-21,2.09,A,-0.89,A,0.00,A
USGS,0204288721,2017-05-22,2.40,A,-1.34,A,0.71,A
USGS,0204288721,2017-05-23,2.92,A,-1.31,A,1.33,A
USGS,0204288721,2017-05-24,3.07,A,-0.96,A,0.14,A
USGS,0204288721,2017-05-25,2.95,A,-0.80,A,0.16,A
USGS,0204288721,2017-05-26,2.72,A,-1.34,A,0.00,A
USGS,0204288721,2017-05-27,2.82,A,-1.45,A,0.01,A
USGS,0204288721,2017-05-28,2.95,A,-1.08,A,0.43,A
USGS,0204288721,2017-05-29,2.95,A,-0.81,A,0.00,A
USGS,0204288721,2017-05-30,2.75,A,-0.54,A,0.01,A
USGS,0204288721,2017-05-31,2.54,A,-0.83,A,0.00,A
USGS,0204288721,2017-06-01,1.89,A,-1.03,A,0.00,A
USGS,0204288721,2017-06-02,1.84,A,-1.11,A,0.01,A
USGS,0204288721,2017-06-03,1.79,A,-1.28,A,0.00,A
USGS,0204288721,2017-06-04,1.70,A,-1.31,A,0.00,A
USGS,0204288721,2017-06-05,2.34,A,-1.47,A,0.00,A
USGS,0204288721,2017-06-06,2.44,A,-0.67,A,0.00,A
USGS,0204288721,2017-06-07,3.06,A,-0.40,A,0.02,P
USGS,0204288721,2017-06-08,2.85,A,-0.11,A,0.00,P
USGS,0204288721,2017-06-09,2.09,A,-0.72,A,0.00,P
USGS,0204288721,2017-06-10,1.50,A,-1.44,A,0.00,P
USGS,0204288721,2017-06-11,1.37,A,-1.73,A,0.00,P
USGS,0204288721,2017-06-12,1.21,A,-1.83,A,0.00,P
USGS,0204288721,2017-06-13,1.20,A,-1.77,A,0.00,P
USGS,0204288721,2017-06-14,1.37,A,-1.40,A,0.15,P
USGS,0204288721,2017-06-15,1.82,A,-0.89,A,0.01,P
USGS,0204288721,2017-06-16,2.05,A,-0.70,A,0.70,P
USGS,0204288721,2017-06-17,1.89,A,-0.92,A,0.34,P
USGS,0204288721,2017-06-18,1.50,A,-1.59,A,0.05,P
USGS,0204288721,2017-06-19,1.26,A,-1.86,A,0.01,P
USGS,0204288721,2017-06-20,1.63,A,-1.78,A,0.28,P
USGS,0204288721,2017-06-21,1.79,A,-1.85,A,0.59,P
USGS,0204288721,2017-06-22,2.14,A,-1.83,A,0.00,P
USGS,0204288721,2017-06-23,2.09,A,-1.89,A,0.00,P
USGS,0204288721,2017-06-24,2.18,A,-1.93,A,0.12,P
USGS,0204288721,2017-06-25,2.30,A,-1.83,A,0.00,P
USGS,0204288721,2017-06-26,1.95,A,-1.90,A,0.00,P
USGS,0204288721,2017-06-27,2.11,A,-1.74,A,0.00,P
USGS,0204288721,2017-06-28,2.12,A,-1.58,A,0.00,P
USGS,0204288721,2017-06-29,1.51,A,-1.68,A,0.00,P
USGS,0204288721,2017-06-30,1.32,A,-1.67,A,0.00,P
USGS,0204288721,2017-07-01,1.22,A,-1.61,A,0.00,P
USGS,0204288721,2017-07-02,1.62,A,-1.42,A,0.00,P
USGS,0204288721,2017-07-03,1.59,A,-1.13,A,0.00,P
USGS,0204288721,2017-07-04,1.53,A,-1.37,A,0.66,P
USGS,0204288721,2017-07-05,1.88,A,-1.17,A,0.07,P
USGS,0204288721,2017-07-06,1.96,A,-1.10,A,0.25,P
USGS,0204288721,2017-07-07,1.89,A,-1.27,A,0.01,P
USGS,0204288721,2017-07-08,1.93,A,-1.53,A,0.09,P
USGS,0204288721,2017-07-09,1.77,A,-1.41,A,0.00,P
USGS,0204288721,2017-07-10,1.64,A,-1.45,A,0.00,P
USGS,0204288721,2017-07-11,1.63,A,-1.62,A,0.00,P
USGS,0204288721,2017-07-12,1.52,A,-1.78,A,0.00,P
USGS,0204288721,2017-07-13,1.27,A,-1.87,A,0.00,P
USGS,0204288721,2017-07-14,1.53,A,-1.76,A,0.41,P
USGS,0204288721,2017-07-15,2.92,A,-0.75,A,2.93,P
USGS,0204288721,2017-07-16,1.93,A,-1.02,A,0.00,P
USGS,0204288721,2017-07-17,1.85,A,-1.42,A,0.00,P
USGS,0204288721,2017-07-18,1.77,A,-1.46,A,1.20,P
USGS,0204288721,2017-07-19,1.87,A,-1.42,A,0.00,P
USGS,0204288721,2017-07-20,1.84,A,-1.71,A,0.00,P
USGS,0204288721,2017-07-21,1.96,A,-1.86,A,0.15,P
USGS,0204288721,2017-07-22,2.08,A,-1.89,A,0.00,P
USGS,0204288721,2017-07-23,2.34,A,-1.87,A,0.15,P
USGS,0204288721,2017-07-24,2.41,A,-1.83,A,0.00,P
USGS,0204288721,2017-07-25,2.49,A,-1.38,A,0.00,P
USGS,0204288721,2017-07-26,2.18,A,-1.33,A,0.00,P
USGS,0204288721,2017-07-27,2.22,A,-1.28,A,0.00,P
USGS,0204288721,2017-07-28,1.79,A,-1.46,A,0.21,P
USGS,0204288721,2017-07-29,3.47,A,-0.72,A,1.25,P
USGS,0204288721,2017-07-30,3.19,A,0.16,A,0.00,P
USGS,0204288721,2017-07-31,2.32,A,-0.63,A,0.00,P
USGS,0204288721,2017-08-01,1.78,A,-0.98,A,0.00,P
USGS,0204288721,2017-08-02,1.75,A,-1.07,A,0.00,P
USGS,0204288721,2017-08-03,1.74,A,-0.91,A,0.00,P
USGS,0204288721,2017-08-04,1.90,A,-0.95,A,0.00,P
USGS,0204288721,2017-08-05,2.23,A,-1.11,A,0.00,P
USGS,0204288721,2017-08-06,1.76,A,-1.41,A,0.00,P
USGS,0204288721,2017-08-07,1.74,A,-1.56,A,1.45,P
USGS,0204288721,2017-08-08,2.11,A,-1.24,A,0.36,P
USGS,0204288721,2017-08-09,2.04,A,-1.34,A,0.00,P
USGS,0204288721,2017-08-10,1.96,A,-1.34,A,0.00,P
USGS,0204288721,2017-08-11,1.80,A,-1.56,A,0.11,P
USGS,0204288721,2017-08-12,2.10,A,-1.40,A,1.14,P
USGS,0204288721,2017-08-13,2.13,A,-1.19,A,0.00,P
USGS,0204288721,2017-08-14,1.84,A,-1.38,A,0.05,P
USGS,0204288721,2017-08-15,2.26,A,-1.18,A,0.38,A
USGS,0204288721,2017-08-16,,,,,,
USGS,0204288721,2017-08-17,,,,,,
USGS,0204288721,2017-08-18,2.13,A,-1.48,A,0.00,A
USGS,0204288721,2017-08-19,2.29,A,-1.43,A,0.25,A
USGS,0204288721,2017-08-20,2.34,A,-1.59,A,0.00,A
USGS,0204288721,2017-08-21,2.08,A,-1.90,A,0.00,A
USGS,0204288721,2017-08-22,1.94,A,-1.88,A,0.00,A
USGS,0204288721,2017-08-23,2.16,A,-1.95,A,0.21,A
USGS,0204288721,2017-08-24,2.42,A,-1.27,A,0.00,A
USGS,0204288721,2017-08-25,2.24,A,-1.14,A,0.00,A
USGS,0204288721,2017-08-26,2.10,A,-1.01,A,0.00,A
USGS,0204288721,2017-08-27,2.38,A,-0.54,A,0.01,A
USGS,0204288721,2017-08-28,2.85,A,-0.16,A,0.06,A
USGS,0204288721,2017-08-29,4.00,A,1.58,A,3.45,A
USGS,0204288721,2017-08-30,3.07,A,0.02,A,0.01,A
USGS,0204288721,2017-08-31,2.24,A,-0.48,A,0.01,A
USGS,0204288721,2017-09-01,2.50,A,0.11,A,0.19,A
USGS,0204288721,2017-09-02,2.43,A,-0.40,A,0.26,A
USGS,0204288721,2017-09-03,2.13,A,-0.89,A,0.00,A
USGS,0204288721,2017-09-04,1.91,A,-1.04,A,0.00,A
USGS,0204288721,2017-09-05,1.66,A,-1.61,A,0.04,A
USGS,0204288721,2017-09-06,2.14,A,-1.84,A,0.57,A
USGS,0204288721,2017-09-07,2.05,A,-1.41,A,0.00,A
USGS,0204288721,2017-09-08,2.02,A,-1.71,A,0.00,A
USGS,0204288721,2017-09-09,2.23,A,-1.63,A,0.00,A
USGS,0204288721,2017-09-10,2.32,A,-1.12,A,0.00,A
USGS,0204288721,2017-09-11,2.52,A,-1.14,A,0.00,A
USGS,0204288721,2017-09-12,2.29,A,-0.85,A,0.00,A
USGS,0204288721,2017-09-13,2.38,A,-0.97,A,0.00,A
USGS,0204288721,2017-09-14,2.17,A,-1.19,A,0.09,A
USGS,0204288721,2017-09-15,2.26,A,-1.04,A,0.02,A
USGS,0204288721,2017-09-16,2.35,A,-1.10,A,0.00,A
USGS,0204288721,2017-09-17,2.72,A,-0.98,A,0.05,A
USGS,0204288721,2017-09-18,3.32,A,-0.64,A,0.07,A
USGS,0204288721,2017-09-19,3.95,A,0.26,A,0.13,A
USGS,0204288721,2017-09-20,3.44,A,-0.01,A,0.00,A
USGS,0204288721,2017-09-21,3.18,A,-0.60,A,0.00,A
USGS,0204288721,2017-09-22,2.98,A,-0.95,A,0.00,A
USGS,0204288721,2017-09-23,3.04,A,-0.30,A,0.00,A
USGS,0204288721,2017-09-24,2.52,A,-0.65,A,0.00,A
USGS,0204288721,2017-09-25,2.38,A,-0.60,A,0.06,A
USGS,0204288721,2017-09-26,2.89,A,0.34,A,0.20,A
USGS,0204288721,2017-09-27,3.16,A,0.64,A,0.05,A
USGS,0204288721,2017-09-28,2.59,A,0.22,A,0.03,A
USGS,0204288721,2017-09-29,2.13,A,-0.45,A,0.00,A
USGS,0204288721,2017-09-30,2.10,A,0.06,A,0.00,A
USGS,0204288721,2017-10-01,2.29,A,-0.20,A,0.00,A
USGS,0204288721,2017-10-02,2.01,A,-0.54,A,0.00,A
USGS,0204288721,2017-10-03,2.12,A,-1.17,A,0.00,A
USGS,0204288721,2017-10-04,2.11,A,-1.09,A,0.00,A
USGS,0204288721,2017-10-05,1.83,A,-1.81,A,0.00,A
USGS,0204288721,2017-10-06,1.76,A,-1.98,A,0.00,A
USGS,0204288721,2017-10-07,2.29,A,-1.86,A,0.00,A
USGS,0204288721,2017-10-08,2.32,A,-1.71,A,0.16,A
USGS,0204288721,2017-10-09,1.89,A,-1.84,A,0.00,A
USGS,0204288721,2017-10-10,2.01,A,-1.70,A,0.67,A
USGS,0204288721,2017-10-11,1.98,A,-1.32,A,0.50,A
USGS,0204288721,2017-10-12,3.38,A,-0.33,A,0.01,A
USGS,0204288721,2017-10-13,3.60,A,0.58,A,0.57,A
USGS,0204288721,2017-10-14,2.81,A,-0.84,A,0.21,A
USGS,0204288721,2017-10-15,1.91,A,-1.29,A,0.01,A
USGS,0204288721,2017-10-16,2.26,A,-1.59,A,0.04,A
USGS,0204288721,2017-10-17,2.54,A,-0.99,A,0.00,A
USGS,0204288721,2017-10-18,2.21,A,-1.26,A,0.00,A
USGS,0204288721,2017-10-19,1.89,A,-1.60,A,0.00,A
USGS,0204288721,2017-10-20,1.76,A,-1.86,A,0.00,A
USGS,0204288721,2017-10-21,1.79,A,-1.73,A,0.00,A
USGS,0204288721,2017-10-22,1.87,A,-1.47,A,0.00,A
USGS,0204288721,2017-10-23,1.90,A,-1.16,A,0.00,A
USGS,0204288721,2017-10-24,2.16,A,-0.85,A,0.13,A
USGS,0204288721,2017-10-25,2.19,A,-0.53,A,0.00,A
USGS,0204288721,2017-10-26,1.94,A,-0.72,A,0.00,A
USGS,0204288721,2017-10-27,1.27,A,-1.34,A,0.00,A
USGS,0204288721,2017-10-28,1.24,A,-1.24,A,0.01,A
USGS,0204288721,2017-10-29,2.39,A,-0.48,A,2.30,A
USGS,0204288721,2017-10-30,1.43,A,-0.93,A,0.00,A
USGS,0204288721,2017-10-31,0.93,A,-1.66,A,0.00,A
USGS,0204288721,2017-11-01,1.67,A,-1.80,A,0.00,A
USGS,0204288721,2017-11-02,2.13,A,-1.44,A,0.00,A
USGS,0204288721,2017-11-03,2.42,A,-1.35,A,0.00,A
USGS,0204288721,2017-11-04,3.10,A,-1.15,A,0.00,A
USGS,0204288721,2017-11-05,3.09,A,-1.12,A,0.00,A
USGS,0204288721,2017-11-06,2.84,A,-1.12,A,0.00,A
USGS,0204288721,2017-11-07,3.16,A,-0.67,A,0.09,A
USGS,0204288721,2017-11-08,3.51,A,-0.08,A,0.38,A
USGS,0204288721,2017-11-09,3.24,A,-0.04,A,0.22,A
USGS,0204288721,2017-11-10,3.18,A,0.02,A,0.01,A
USGS,0204288721,2017-11-11,2.14,A,-1.35,A,0.00,A
USGS,0204288721,2017-11-12,1.54,A,-1.30,A,0.00,A
USGS,0204288721,2017-11-13,1.98,A,-0.94,A,0.48,A
USGS,0204288721,2017-11-14,2.39,A,-0.72,A,0.00,A
USGS,0204288721,2017-11-15,2.64,A,-0.56,A,0.00,A
USGS,0204288721,2017-11-16,2.60,A,-0.58,A,0.00,A
USGS,0204288721,2017-11-17,2.23,A,-1.27,A,0.00,A
USGS,0204288721,2017-11-18,1.37,A,-1.92,A,0.00,A
USGS,0204288721,2017-11-19,1.45,A,-1.96,A,0.02,A
USGS,0204288721,2017-11-20,1.32,A,-1.99,A,0.00,A
USGS,0204288721,2017-11-21,0.76,A,-2.01,A,0.00,A
USGS,0204288721,2017-11-22,1.35,A,-1.80,A,0.00,A
USGS,0204288721,2017-11-23,1.66,A,-0.98,A,0.00,A
USGS,0204288721,2017-11-24,1.53,A,-0.99,A,0.00,A
USGS,0204288721,2017-11-25,1.28,A,-0.88,A,0.00,A
USGS,0204288721,2017-11-26,1.47,A,-1.03,A,0.00,A
USGS,0204288721,2017-11-27,1.09,A,-1.61,A,0.00,A
USGS,0204288721,2017-11-28,0.91,A,-1.69,A,0.00,A
USGS,0204288721,2017-11-29,1.25,A,-1.66,A,0.00,A
USGS,0204288721,2017-11-30,1.67,A,-1.60,A,0.00,A
USGS,0204288721,2017-12-01,2.18,A,-1.84,A,0.00,A
USGS,0204288721,2017-12-02,2.41,A,-1.55,A,0.00,A
USGS,0204288721,2017-12-03,2.62,A,-1.62,A,0.00,A
USGS,0204288721,2017-12-04,2.68,A,-1.58,A,0.00,A
USGS,0204288721,2017-12-05,2.48,A,-1.77,A,0.01,A
USGS,0204288721,2017-12-06,2.79,A,-1.81,A,0.30,A
USGS,0204288721,2017-12-07,1.91,A,-1.79,A,0.01,A
USGS,0204288721,2017-12-08,1.86,A,-1.63,A,1.35,A
USGS,0204288721,2017-12-09,2.96,A,-0.37,A,0.85,A
USGS,0204288721,2017-12-10,1.97,A,-1.33,A,0.00,A
USGS,0204288721,2017-12-11,1.06,A,-1.80,A,0.00,A
USGS,0204288721,2017-12-12,1.23,A,-1.71,A,0.01,A
USGS,0204288721,2017-12-13,1.57,A,-1.74,A,0.00,A
USGS,0204288721,2017-12-14,1.03,A,-1.96,A,0.00,A
USGS,0204288721,2017-12-15,1.37,A,-1.86,A,0.00,A
USGS,0204288721,2017-12-16,1.12,A,-1.96,A,0.00,A
USGS,0204288721,2017-12-17,0.63,A,-2.00,A,0.00,A
USGS,0204288721,2017-12-18,1.34,A,-1.93,A,0.00,A
USGS,0204288721,2017-12-19,1.38,A,-1.76,A,0.00,A
USGS,0204288721,2017-12-20,1.32,A,-1.82,A,0.00,A
USGS,0204288721,2017-12-21,1.67,A,-1.60,A,0.00,A
USGS,0204288721,2017-12-22,1.45,A,-1.44,A,0.00,A
USGS,0204288721,2017-12-23,1.13,A,-1.48,A,0.03,A
USGS,0204288721,2017-12-24,1.40,A,-1.02,A,0.01,A
USGS,0204288721,2017-12-25,1.13,A,-1.87,A,0.00,A
USGS,0204288721,2017-12-26,0.51,A,-2.02,A,0.00,A
USGS,0204288721,2017-12-27,0.42,A,-2.03,A,0.00,A
USGS,0204288721,2017-12-28,0.95,A,-1.72,A,0.00,A
USGS,0204288721,2017-12-29,0.49,A,-2.06,A,0.00,A
USGS,0204288721,2017-12-30,1.35,A,-2.04,A,0.00,A
USGS,0204288721,2017-12-31,2.30,A,-1.62,A,0.00,A
USGS,0204288721,2018-01-01,2.23,A,-1.85,A,0.00,A
USGS,0204288721,2018-01-02,2.00,A,-1.99,A,0.00,A
USGS,0204288721,2018-01-03,2.03,A,-1.98,A,0.00,A
USGS,0204288721,2018-01-04,2.73,A,-1.22,A,0.00,A
USGS,0204288721,2018-01-05,1.67,A,-1.78,A,0.00,A
USGS,0204288721,2018-01-06,0.24,A,-1.89,A,0.00,A
USGS,0204288721,2018-01-07,-0.35,A,-1.92,A,0.00,A
USGS,0204288721,2018-01-08,-0.45,A,-1.96,A,0.06,A
USGS,0204288721,2018-01-09,-0.29,A,-1.93,A,0.06,A
USGS,0204288721,2018-01-10,0.16,A,-1.91,A,0.00,A
USGS,0204288721,2018-01-11,0.84,A,-1.62,A,0.00,A
USGS,0204288721,2018-01-12,0.81,A,-1.55,A,0.48,A
USGS,0204288721,2018-01-13,1.15,A,-1.32,A,0.03,A
USGS,0204288721,2018-01-14,1.35,A,-1.67,A,0.00,A
USGS,0204288721,2018-01-15,1.72,A,-1.75,A,0.00,A
USGS,0204288721,2018-01-16,1.69,A,-1.55,A,0.00,A
USGS,0204288721,2018-01-17,2.18,A,-1.32,A,0.00,A
USGS,0204288721,2018-01-18,1.74,A,-1.68,A,0.00,A
USGS,0204288721,2018-01-19,1.31,A,-1.75,A,0.01,A
USGS,0204288721,2018-01-20,1.23,A,-1.88,A,0.00,A
USGS,0204288721,2018-01-21,1.04,A,-1.95,A,0.00,A
USGS,0204288721,2018-01-22,1.01,A,-1.91,A,0.00,A
USGS,0204288721,2018-01-23,1.40,A,-1.34,A,0.04,A
USGS,0204288721,2018-01-24,1.71,A,-1.57,A,0.00,A
USGS,0204288721,2018-01-25,1.15,A,-1.97,A,0.00,A
USGS,0204288721,2018-01-26,0.81,A,-2.01,A,0.00,A
USGS,0204288721,2018-01-27,0.63,A,-1.98,A,0.00,A
USGS,0204288721,2018-01-28,1.10,A,-2.00,A,0.71,A
USGS,0204288721,2018-01-29,2.65,A,-1.01,A,0.99,A
USGS,0204288721,2018-01-30,2.80,A,-0.87,A,0.07,A
USGS,0204288721,2018-01-31,2.39,A,-1.67,A,0.00,A
USGS,0204288721,2018-02-01,1.51,A,-1.87,A,0.00,A
USGS,0204288721,2018-02-02,1.75,A,-1.83,A,0.22,A
USGS,0204288721,2018-02-03,1.16,A,-1.92,A,0.00,A
USGS,0204288721,2018-02-04,1.09,A,-1.93,A,0.32,A
USGS,0204288721,2018-02-05,1.66,A,-1.63,A,0.00,A
USGS,0204288721,2018-02-06,1.16,A,-1.88,A,0.00,A
USGS,0204288721,2018-02-07,1.13,A,-1.50,A,0.26,A
USGS,0204288721,2018-02-08,1.52,A,-1.76,A,0.00,A
USGS,0204288721,2018-02-09,0.68,A,-1.70,A,0.00,A
USGS,0204288721,2018-02-10,0.85,A,-1.46,A,0.01,A
USGS,0204288721,2018-02-11,0.92,A,-1.81,A,0.01,A
USGS,0204288721,2018-02-12,0.81,A,-1.92,A,0.30,A
USGS,0204288721,2018-02-13,1.17,A,-1.74,A,0.10,A
USGS,0204288721,2018-02-14,1.22,A,-1.77,A,0.01,A
USGS,0204288721,2018-02-15,0.92,A,-1.91,A,0.00,A
USGS,0204288721,2018-02-16,1.37,A,-1.89,A,0.15,A
USGS,0204288721,2018-02-17,1.60,A,-1.69,A,0.25,A
USGS,0204288721,2018-02-18,1.81,A,-1.55,A,0.01,A
USGS,0204288721,2018-02-19,1.31,A,-1.79,A,0.07,A
USGS,0204288721,2018-02-20,1.40,A,-1.85,A,0.00,A
USGS,0204288721,2018-02-21,1.02,A,-1.94,A,0.01,A
USGS,0204288721,2018-02-22,0.76,A,-1.92,A,0.00,A
USGS,0204288721,2018-02-23,1.47,A,-1.54,A,0.00,A
USGS,0204288721,2018-02-24,1.46,A,-1.36,A,0.00,A
USGS,0204288721,2018-02-25,1.56,A,-1.74,A,0.00,A
USGS,0204288721,2018-02-26,1.86,A,-1.19,A,0.03,A
USGS,0204288721,2018-02-27,1.91,A,-1.62,A,0.00,A
USGS,0204288721,2018-02-28,1.67,A,-1.95,A,0.00,A
USGS,0204288721,2018-03-01,2.11,A,-1.94,A,0.48,A
USGS,0204288721,2018-03-02,2.57,A,-1.48,A,0.01,A
USGS,0204288721,2018-03-03,2.39,A,-1.60,A,0.00,A
USGS,0204288721,2018-03-04,3.44,A,-0.31,A,0.00,A
USGS,0204288721,2018-03-05,3.29,A,0.04,A,0.00,A
USGS,0204288721,2018-03-06,3.05,A,-0.11,A,0.54,A
USGS,0204288721,2018-03-07,3.35,A,0.85,A,0.19,A
USGS,0204288721,2018-03-08,2.93,A,-0.10,A,0.00,A
USGS,0204288721,2018-03-09,2.61,A,-1.09,A,0.00,A
USGS,0204288721,2018-03-10,1.57,A,-1.52,A,0.00,A
USGS,0204288721,2018-03-11,0.79,A,-1.31,A,0.12,A
USGS,0204288721,2018-03-12,2.70,A,-0.22,A,1.08,A
USGS,0204288721,2018-03-13,2.56,A,-0.35,A,0.01,A
USGS,0204288721,2018-03-14,2.08,A,-0.89,A,0.00,A
USGS,0204288721,2018-03-15,0.58,A,-1.92,A,0.00,A
USGS,0204288721,2018-03-16,1.10,A,-1.92,A,0.00,A
USGS,0204288721,2018-03-17,1.16,A,-1.94,A,0.00,A
USGS,0204288721,2018-03-18,1.68,A,-1.81,A,0.14,A
USGS,0204288721,2018-03-19,2.04,A,-1.85,A,0.04,A
USGS,0204288721,2018-03-20,3.29,A,-0.55,A,1.19,A
USGS,0204288721,2018-03-21,3.60,A,-0.03,A,0.17,A
USGS,0204288721,2018-03-22,3.13,A,-0.64,A,0.00,A
USGS,0204288721,2018-03-23,2.48,A,-0.93,A,0.00,A
USGS,0204288721,2018-03-24,2.19,A,-1.55,A,0.00,A
USGS,0204288721,2018-03-25,1.78,A,-1.19,A,0.00,A
USGS,0204288721,2018-03-26,2.58,A,-0.59,A,0.00,A
USGS,0204288721,2018-03-27,2.50,A,-0.81,A,0.00,A
USGS,0204288721,2018-03-28,2.30,A,-1.26,A,0.00,A
USGS,0204288721,2018-03-29,2.46,A,-1.37,A,0.00,A
USGS,0204288721,2018-03-30,2.34,A,-1.84,A,0.03,A
USGS,0204288721,2018-03-31,1.78,A,-1.94,A,0.00,A
USGS,0204288721,2018-04-01,1.69,A,-1.96,A,0.00,A
USGS,0204288721,2018-04-02,2.28,A,-1.90,A,0.00,A
