usgs,site_no,date,tidal_high,tidal_high_qc,tidal_low,tidal_low_qc,precipitation_inches,precip_qual_code
USGS,0204288721,2018-04-03,1.77,A,-1.43,A,0.00,A
USGS,0204288721,2018-04-04,2.01,A,-1.43,A,0.00,A
USGS,0204288721,2018-04-05,1.97,A,-1.95,A,0.00,A
USGS,0204288721,2018-04-06,0.49,A,-1.97,A,0.00,A
USGS,0204288721,2018-04-07,1.21,A,-1.46,A,0.81,A
USGS,0204288721,2018-04-08,1.95,A,-0.85,A,0.15,A
USGS,0204288721,2018-04-09,1.34,A,-0.86,A,0.00,A
USGS,0204288721,2018-04-10,1.33,A,-1.24,A,0.00,A
USGS,0204288721,2018-04-11,1.10,A,-1.53,A,0.00,A
USGS,0204288721,2018-04-12,1.06,A,-1.53,A,0.00,A
USGS,0204288721,2018-04-13,0.74,A,-1.98,A,0.00,A
USGS,0204288721,2018-04-14,0.81,A,-1.99,A,0.00,A
USGS,0204288721,2018-04-15,2.11,A,-1.98,A,0.62,A
USGS,0204288721,2018-04-16,2.96,A,-0.92,A,0.81,A
USGS,0204288721,2018-04-17,2.41,A,-1.41,A,0.01,A
USGS,0204288721,2018-04-18,2.01,A,-1.72,A,0.00,A
USGS,0204288721,2018-04-19,1.55,A,-1.57,A,0.00,A
USGS,0204288721,2018-04-20,2.62,A,-1.83,A,0.00,A
USGS,0204288721,2018-04-21,1.36,A,-1.76,A,0.00,A
USGS,0204288721,2018-04-22,1.24,A,-1.88,A,0.00,A
USGS,0204288721,2018-04-23,1.22,A,-1.76,A,0.00,A
USGS,0204288721,2018-04-24,1.73,A,-1.19,A,0.46,A
USGS,0204288721,2018-04-25,2.23,A,-0.85,A,0.00,A
USGS,0204288721,2018-04-26,2.03,A,-1.28,A,0.00,A
USGS,0204288721,2018-04-27,2.27,A,-1.56,A,0.00,A
USGS,0204288721,2018-04-28,2.11,A,-1.44,A,0.00,A
USGS,0204288721,2018-04-29,2.08,A,-1.25,A,0.00,A
USGS,0204288721,2018-04-30,1.37,A,-1.88,A,0.00,A
USGS,0204288721,2018-05-01,1.58,A,-1.97,A,0.00,A
USGS,0204288721,2018-05-02,1.27,A,-1.96,A,0.00,A
USGS,0204288721,2018-05-03,0.85,A,-2.00,A,0.00,A
USGS,0204288721,2018-05-04,0.85,A,-2.01,A,0.00,A
USGS,0204288721,2018-05-05,0.72,A,-1.71,A,0.00,A
USGS,0204288721,2018-05-06,1.30,A,-0.73,A,,
USGS,0204288721,2018-05-07,1.43,A,-0.72,A,,
USGS,0204288721,2018-05-08,1.51,A,-0.61,A,,
USGS,0204288721,2018-05-09,1.57,A,-0.83,A,,
USGS,0204288721,2018-05-10,1.27,A,-1.23,A,,
USGS,0204288721,2018-05-11,1.45,A,-1.28,A,,
USGS,0204288721,2018-05-12,1.51,A,-1.59,A,,
USGS,0204288721,2018-05-13,2.31,A,-1.75,A,,
USGS,0204288721,2018-05-14,2.58,A,-1.42,A,,
USGS,0204288721,2018-05-15,1.85,A,-1.87,A,,
USGS,0204288721,2018-05-16,2.26,A,-1.74,A,,
USGS,0204288721,2018-05-17,2.41,A,-1.66,A,,
USGS,0204288721,2018-05-18,1.95,A,-1.40,A,,
USGS,0204288721,2018-05-19,2.72,A,-0.95,A,,
USGS,0204288721,2018-05-20,2.38,A,-1.42,A,,
USGS,0204288721,2018-05-21,1.75,A,-1.51,A,,
USGS,0204288721,2018-05-22,1.71,A,-1.25,A,,
USGS,0204288721,2018-05-23,1.99,A,-1.27,A,,
USGS,0204288721,2018-05-24,1.78,A,-1.18,A,,
USGS,0204288721,2018-05-25,1.80,A,-1.38,A,,
USGS,0204288721,2018-05-26,1.62,A,-1.72,A,,
USGS,0204288721,2018-05-27,1.74,A,-1.95,A,,
USGS,0204288721,2018-05-28,2.93,A,-1.23,A,,
USGS,0204288721,2018-05-29,2.13,A,-0.71,A,,
USGS,0204288721,2018-05-30,2.15,A,-1.15,A,,
USGS,0204288721,2018-05-31,1.99,A,-1.02,A,,
USGS,0204288721,2018-06-01,2.08,A,-0.94,A,,
USGS,0204288721,2018-06-02,1.99,A,-0.78,A,,
USGS,0204288721,2018-06-03,1.96,A,-0.56,A,0.14,A
USGS,0204288721,2018-06-04,2.74,A,0.02,A,0.00,A
USGS,0204288721,2018-06-05,2.38,A,-0.18,A,0.00,A
USGS,0204288721,2018-06-06,2.06,A,-0.25,A,0.00,A
USGS,0204288721,2018-06-07,2.10,A,-0.28,A,0.00,A
USGS,0204288721,2018-06-08,1.88,A,-0.98,A,0.00,A
USGS,0204288721,2018-06-09,1.66,A,-1.15,A,0.00,A
USGS,0204288721,2018-06-10,2.15,A,-1.31,A,0.20,A
USGS,0204288721,2018-06-11,3.24,A,-1.01,A,0.35,A
USGS,0204288721,2018-06-12,2.73,A,-0.86,A,0.11,A
USGS,0204288721,2018-06-13,2.44,A,-1.66,A,0.00,A
USGS,0204288721,2018-06-14,2.17,A,-1.83,A,0.00,A
USGS,0204288721,2018-06-15,2.50,A,-1.82,A,0.00,A
USGS,0204288721,2018-06-16,2.05,A,-1.62,A,0.00,A
USGS,0204288721,2018-06-17,2.17,A,-1.65,A,0.00,A
USGS,0204288721,2018-06-18,2.26,A,-1.47,A,0.00,A
USGS,0204288721,2018-06-19,,,,,0.00,A
USGS,0204288721,2018-06-20,1.72,A,-1.53,A,0.23,A
USGS,0204288721,2018-06-21,2.11,A,-1.02,A,0.12,A
USGS,0204288721,2018-06-22,2.57,A,-0.70,A,1.01,A
USGS,0204288721,2018-06-23,2.67,A,-0.53,A,0.49,A
USGS,0204288721,2018-06-24,2.58,A,-0.87,A,0.63,A
USGS,0204288721,2018-06-25,2.18,A,-0.97,A,0.00,A
USGS,0204288721,2018-06-26,2.34,A,-1.38,A,0.00,A
USGS,0204288721,2018-06-27,2.05,A,-1.20,A,0.00,A
USGS,0204288721,2018-06-28,2.20,A,-1.08,A,0.00,A
USGS,0204288721,2018-06-29,,,,,,
USGS,0204288721,2018-06-30,,,,,0.00,A
USGS,0204288721,2018-07-01,1.48,A,-1.30,A,0.00,A
USGS,0204288721,2018-07-02,1.66,A,-1.06,A,0.00,A
USGS,0204288721,2018-07-03,1.64,A,-1.11,A,0.00,A
USGS,0204288721,2018-07-04,1.66,A,-1.09,A,0.00,A
USGS,0204288721,2018-07-05,1.51,A,-1.23,A,0.69,A
USGS,0204288721,2018-07-06,1.92,A,-1.47,A,0.01,A
USGS,0204288721,2018-07-07,2.49,A,-0.34,A,0.01,A
USGS,0204288721,2018-07-08,2.60,A,-0.42,A,0.00,A
USGS,0204288721,2018-07-09,2.08,A,-0.84,A,0.00,A
USGS,0204288721,2018-07-10,2.06,A,-1.52,A,0.00,A
USGS,0204288721,2018-07-11,2.56,A,-1.74,A,0.68,A
USGS,0204288721,2018-07-12,2.79,A,-1.43,A,0.02,A
USGS,0204288721,2018-07-13,2.67,A,-1.42,A,0.00,A
USGS,0204288721,2018-07-14,2.19,A,-1.80,A,0.00,A
USGS,0204288721,2018-07-15,2.21,A,-1.88,A,0.00,A
USGS,0204288721,2018-07-16,2.02,A,-1.72,A,0.00,A
USGS,0204288721,2018-07-17,1.90,A,-1.59,A,0.01,A
USGS,0204288721,2018-07-18,2.28,A,-1.15,A,0.00,A
USGS,0204288721,2018-07-19,2.02,A,-1.09,A,0.00,A
USGS,0204288721,2018-07-20,2.09,A,-1.13,A,0.00,A
USGS,0204288721,2018-07-21,2.88,A,0.10,A,1.87,A
USGS,0204288721,2018-07-22,2.24,A,-0.97,A,0.03,A
USGS,0204288721,2018-07-23,1.95,A,-1.15,A,1.15,A
USGS,0204288721,2018-07-24,2.01,A,-0.79,A,1.08,A
USGS,0204288721,2018-07-25,1.86,A,-1.09,A,0.07,A
USGS,0204288721,2018-07-26,1.64,A,-1.25,A,0.00,A
USGS,0204288721,2018-07-27,1.62,A,-1.45,A,0.01,A
USGS,0204288721,2018-07-28,1.79,A,-1.19,A,0.15,A
USGS,0204288721,2018-07-29,1.80,A,-1.29,A,0.00,A
USGS,0204288721,2018-07-30,2.05,A,-1.29,A,1.17,A
USGS,0204288721,2018-07-31,1.76,A,-1.03,A,0.01,A
USGS,0204288721,2018-08-01,1.75,A,-1.41,A,0.01,A
USGS,0204288721,2018-08-02,1.52,A,-1.64,A,0.54,A
USGS,0204288721,2018-08-03,1.30,A,-1.48,A,0.00,A
USGS,0204288721,2018-08-04,1.41,A,-1.55,A,0.08,A
USGS,0204288721,2018-08-05,1.66,A,-1.35,A,0.00,A
USGS,0204288721,2018-08-06,1.81,A,-1.22,A,0.02,A
USGS,0204288721,2018-08-07,1.86,A,-1.35,A,0.00,A
USGS,0204288721,2018-08-08,2.07,A,-1.55,A,0.00,A
USGS,0204288721,2018-08-09,2.27,A,-1.52,A,0.00,A
USGS,0204288721,2018-08-10,2.59,A,-1.48,A,0.26,A
USGS,0204288721,2018-08-11,2.46,A,-1.64,A,0.75,A
USGS,0204288721,2018-08-12,2.67,A,-1.55,A,0.18,A
USGS,0204288721,2018-08-13,2.42,A,-1.54,A,0.01,A
USGS,0204288721,2018-08-14,2.26,A,-1.58,A,0.00,A
USGS,0204288721,2018-08-15,1.95,A,-1.76,A,0.00,A
USGS,0204288721,2018-08-16,1.85,A,-1.54,A,0.00,A
USGS,0204288721,2018-08-17,1.80,A,-1.39,A,0.00,A
USGS,0204288721,2018-08-18,1.50,A,-1.47,A,0.13,A
USGS,0204288721,2018-08-19,1.82,A,-1.10,A,0.31,A
USGS,0204288721,2018-08-20,2.91,A,-0.25,A,1.87,A
USGS,0204288721,2018-08-21,2.14,A,-0.35,A,0.27,A
USGS,0204288721,2018-08-22,2.65,A,-0.69,A,0.01,A
USGS,0204288721,2018-08-23,1.94,A,-0.87,A,0.00,A
USGS,0204288721,2018-08-24,2.00,A,-1.17,A,0.00,A
USGS,0204288721,2018-08-25,1.96,A,-0.96,A,0.01,A
USGS,0204288721,2018-08-26,1.77,A,-1.26,A,0.00,A
USGS,0204288721,2018-08-27,1.59,A,-1.47,A,0.00,A
USGS,0204288721,2018-08-28,1.59,A,-1.67,A,0.00,A
USGS,0204288721,2018-08-29,1.60,A,-1.60,A,0.00,A
USGS,0204288721,2018-08-30,1.55,A,-1.81,A,1.60,A
USGS,0204288721,2018-08-31,2.01,A,-1.09,A,0.10,A
USGS,0204288721,2018-09-01,2.58,A,-0.61,A,0.96,A
USGS,0204288721,2018-09-02,2.33,A,-0.73,A,0.00,A
USGS,0204288721,2018-09-03,1.85,A,-1.11,A,0.00,A
USGS,0204288721,2018-09-04,1.76,A,-1.25,A,0.00,A
USGS,0204288721,2018-09-05,1.93,A,-1.28,A,0.00,A
USGS,0204288721,2018-09-06,2.15,A,-1.37,A,0.00,A
USGS,0204288721,2018-09-07,2.32,A,-1.52,A,0.00,A
USGS,0204288721,2018-09-08,3.19,A,-1.55,A,1.91,A
USGS,0204288721,2018-09-09,3.78,A,-0.18,A,0.71,A
USGS,0204288721,2018-09-10,3.83,A,-0.21,A,0.00,A
USGS,0204288721,2018-09-11,3.37,A,-0.48,A,0.26,A
USGS,0204288721,2018-09-12,2.96,A,-0.71,A,0.00,A
USGS,0204288721,2018-09-13,3.28,A,-0.53,A,0.03,A
USGS,0204288721,2018-09-14,3.34,A,0.25,A,0.20,A
USGS,0204288721,2018-09-15,2.97,A,0.27,A,0.01,A
USGS,0204288721,2018-09-16,2.57,A,-0.13,A,0.00,A
USGS,0204288721,2018-09-17,1.86,A,-0.74,A,0.22,A
USGS,0204288721,2018-09-18,1.85,A,-0.62,A,0.09,A
USGS,0204288721,2018-09-19,2.13,A,-0.37,A,0.00,A
USGS,0204288721,2018-09-20,2.71,A,-0.25,A,0.00,A
USGS,0204288721,2018-09-21,,,,,,
USGS,0204288721,2018-09-22,,,,,,
USGS,0204288721,2018-09-23,2.60,A,-0.79,A,0.02,A
USGS,0204288721,2018-09-24,3.09,A,-0.30,A,0.08,A
USGS,0204288721,2018-09-25,2.99,A,-0.18,A,0.17,A
USGS,0204288721,2018-09-26,2.79,A,-0.63,A,0.00,A
USGS,0204288721,2018-09-27,2.70,A,-0.86,A,0.03,A
USGS,0204288721,2018-09-28,2.76,A,-1.10,A,0.01,A
USGS,0204288721,2018-09-29,2.61,A,-0.71,A,0.00,A
USGS,0204288721,2018-09-30,2.36,A,-0.76,A,0.00,A
USGS,0204288721,2018-10-01,2.14,A,-0.83,A,0.00,A
USGS,0204288721,2018-10-02,1.99,A,-1.02,A,0.00,A
USGS,0204288721,2018-10-03,1.90,A,-1.14,A,0.00,A
USGS,0204288721,2018-10-04,2.29,P,-0.94,P,0.00,P
USGS,0204288721,2018-10-05,2.75,P,-0.71,P,0.00,P
USGS,0204288721,2018-10-06,2.85,P,-0.74,P,0.00,P
USGS,0204288721,2018-10-07,2.63,P,-1.20,P,0.00,P
USGS,0204288721,2018-10-08,2.50,P,-1.46,P,0.00,P
USGS,0204288721,2018-10-09,2.84,P,-1.25,P,0.00,P
USGS,0204288721,2018-10-10,2.77,P,-1.35,P,0.00,P
USGS,0204288721,2018-10-11,2.40,P,-1.48,P,0.47,P
USGS,0204288721,2018-10-12,3.95,P,-0.27,P,0.03,P
USGS,0204288721,2018-10-13,3.14,P,0.00,P,0.00,P
USGS,0204288721,2018-10-14,2.37,P,-0.71,P,0.00,P
USGS,0204288721,2018-10-15,1.70,P,-0.82,P,0.00,P
USGS,0204288721,2018-10-16,1.58,P,-0.88,P,0.00,P
USGS,0204288721,2018-10-17,1.19,P,-1.26,P,0.12,P
USGS,0204288721,2018-10-18,1.30,P,-1.38,P,0.00,P
USGS,0204288721,2018-10-19,0.97,P,-1.23,P,0.00,P
USGS,0204288721,2018-10-20,0.81,P,-1.92,P,0.09,P
USGS,0204288721,2018-10-21,1.52,P,-1.57,P,0.00,P
USGS,0204288721,2018-10-22,1.50,P,-1.46,P,0.00,P
USGS,0204288721,2018-10-23,1.37,P,-1.78,P,0.00,P
USGS,0204288721,2018-10-24,2.50,P,-1.20,P,0.00,P
USGS,0204288721,2018-10-25,2.33,P,-1.35,P,0.00,P
USGS,0204288721,2018-10-26,2.98,P,-1.57,P,1.44,P
USGS,0204288721,2018-10-27,2.81,P,-0.48,P,0.00,P
USGS,0204288721,2018-10-28,2.47,P,-1.27,P,0.01,P
USGS,0204288721,2018-10-29,1.78,P,-1.69,P,0.00,P
USGS,0204288721,2018-10-30,1.64,P,-1.72,P,0.00,P
USGS,0204288721,2018-10-31,1.60,P,-1.47,P,0.00,P
USGS,0204288721,2018-11-01,1.33,P,-1.79,P,0.00,P
USGS,0204288721,2018-11-02,1.63,P,-1.79,P,0.01,P
USGS,0204288721,2018-11-03,1.64,P,-1.74,P,0.10,P
USGS,0204288721,2018-11-04,,,,,,
USGS,0204288721,2018-11-05,,,,,0.30,P
USGS,0204288721,2018-11-06,2.49,P,-1.38,P,0.02,P
USGS,0204288721,2018-11-07,2.51,P,-1.37,P,0.00,P
USGS,0204288721,2018-11-08,2.75,P,-1.57,P,0.00,P
USGS,0204288721,2018-11-09,2.73,P,-1.00,P,0.08,P
USGS,0204288721,2018-11-10,2.74,P,-0.92,P,0.00,P
USGS,0204288721,2018-11-11,1.41,P,-1.82,P,0.00,P
USGS,0204288721,2018-11-12,1.40,P,-1.62,P,0.39,P
USGS,0204288721,2018-11-13,1.53,P,-0.80,P,0.70,P
USGS,0204288721,2018-11-14,,,,,,
USGS,0204288721,2018-11-15,2.66,P,-0.37,P,1.23,P
USGS,0204288721,2018-11-16,1.45,P,-1.14,P,0.00,P
USGS,0204288721,2018-11-17,1.46,P,-1.27,P,0.00,P
USGS,0204288721,2018-11-18,1.30,P,-1.41,P,0.00,P
USGS,0204288721,2018-11-19,1.73,P,-0.85,P,0.05,P
USGS,0204288721,2018-11-20,2.32,P,-1.03,P,0.00,P
USGS,0204288721,2018-11-21,2.20,P,-1.36,P,0.00,P
USGS,0204288721,2018-11-22,2.33,P,-1.18,P,0.00,P
USGS,0204288721,2018-11-23,2.27,P,-1.58,P,0.00,P
USGS,0204288721,2018-11-24,2.53,P,-1.30,P,1.05,P
USGS,0204288721,2018-11-25,2.49,P,-1.14,P,0.00,P
USGS,0204288721,2018-11-26,2.88,P,-1.10,P,0.06,P
USGS,0204288721,2018-11-27,2.78,P,-0.66,P,0.00,P
USGS,0204288721,2018-11-28,2.44,P,-1.45,P,0.00,P
USGS,0204288721,2018-11-29,1.56,P,-1.75,P,0.00,P
USGS,0204288721,2018-11-30,1.71,P,-1.42,P,0.02,P
USGS,0204288721,2018-12-01,2.28,P,-0.56,P,0.06,P
USGS,0204288721,2018-12-02,2.46,P,-0.75,P,0.03,P
USGS,0204288721,2018-12-03,2.51,P,-0.83,P,0.00,P
USGS,0204288721,2018-12-04,2.56,P,-0.97,P,0.00,P
USGS,0204288721,2018-12-05,2.24,P,-1.36,P,0.02,P
USGS,0204288721,2018-12-06,2.36,P,-1.28,P,0.00,P
USGS,0204288721,2018-12-07,1.79,P,-1.78,P,0.00,P
USGS,0204288721,2018-12-08,1.94,P,-1.60,P,0.00,P
USGS,0204288721,2018-12-09,2.29,P,-0.99,P,1.78,P
USGS,0204288721,2018-12-10,3.29,P,0.16,P,0.21,P
USGS,0204288721,2018-12-11,2.27,P,-0.70,P,0.00,P
USGS,0204288721,2018-12-12,1.53,P,-0.93,P,0.00,P
USGS,0204288721,2018-12-13,1.29,P,-0.93,P,0.00,P
USGS,0204288721,2018-12-14,1.62,P,-0.72,P,0.07,P
USGS,0204288721,2018-12-15,1.65,P,-0.47,P,0.51,P
USGS,0204288721,2018-12-16,1.89,P,-0.35,P,0.01,P
USGS,0204288721,2018-12-17,2.16,P,-0.27,P,0.00,P
USGS,0204288721,2018-12-18,2.31,P,-1.46,P,0.01,P
USGS,0204288721,2018-12-19,1.32,P,-1.46,P,0.00,P
USGS,0204288721,2018-12-20,1.88,P,-1.50,P,0.70,P
USGS,0204288721,2018-12-21,2.53,P,-1.03,P,0.10,P
USGS,0204288721,2018-12-22,2.53,P,-1.47,P,0.00,P
USGS,0204288721,2018-12-23,2.15,P,-1.83,P,0.00,P
USGS,0204288721,2018-12-24,2.04,P,-1.85,P,0.00,P
USGS,0204288721,2018-12-25,2.36,P,-1.81,P,0.00,P
USGS,0204288721,2018-12-26,2.20,P,-1.59,P,0.00,P
USGS,0204288721,2018-12-27,1.81,P,-1.61,P,0.00,P
USGS,0204288721,2018-12-28,1.66,P,-1.59,P,0.55,P
USGS,0204288721,2018-12-29,2.05,P,-1.30,P,0.00,P
USGS,0204288721,2018-12-30,1.81,P,-1.37,P,0.00,P
USGS,0204288721,2018-12-31,1.82,P,-0.87,P,0.04,P
USGS,0204288721,2019-01-01,1.77,P,-1.20,P,0.01,P
USGS,0204288721,2019-01-02,1.95,P,-1.45,P,0.03,P
USGS,0204288721,2019-01-03,1.97,P,-1.26,P,0.30,P
USGS,0204288721,2019-01-04,2.25,P,-1.02,P,0.14,P
USGS,0204288721,2019-01-05,2.64,P,-0.90,P,0.00,P
USGS,0204288721,2019-01-06,2.23,P,-1.18,P,0.00,P
USGS,0204288721,2019-01-07,2.49,P,-1.22,P,0.00,P
USGS,0204288721,2019-01-08,1.97,P,-1.20,P,0.09,P
USGS,0204288721,2019-01-09,2.23,P,-0.82,P,0.00,P
USGS,0204288721,2019-01-10,1.24,P,-1.59,P,0.00,P
USGS,0204288721,2019-01-11,1.29,P,-1.36,P,0.00,P
USGS,0204288721,2019-01-12,1.41,P,-0.96,P,0.05,P
USGS,0204288721,2019-01-13,2.46,P,-0.34,P,1.48,P
USGS,0204288721,2019-01-14,2.84,P,-0.30,P,0.01,P
USGS,0204288721,2019-01-15,2.04,P,-0.67,P,0.00,P
USGS,0204288721,2019-01-16,1.76,P,-0.95,P,0.00,P
USGS,0204288721,2019-01-17,1.84,P,-1.21,P,0.00,P
USGS,0204288721,2019-01-18,1.91,P,-1.42,P,0.00,P
USGS,0204288721,2019-01-19,2.46,P,-1.28,P,0.00,P
USGS,0204288721,2019-01-20,2.84,P,-1.24,P,0.48,P
USGS,0204288721,2019-01-21,2.45,P,-1.72,P,0.00,P
USGS,0204288721,2019-01-22,1.34,P,-1.91,P,0.00,P
USGS,0204288721,2019-01-23,1.37,P,-1.94,P,0.00,P
USGS,0204288721,2019-01-24,1.81,P,-1.92,P,0.83,P
USGS,0204288721,2019-01-25,1.85,P,-1.69,P,0.00,P
USGS,0204288721,2019-01-26,1.32,P,-1.70,P,0.00,P
USGS,0204288721,2019-01-27,1.41,P,-1.50,P,0.00,P
USGS,0204288721,2019-01-28,2.01,P,-0.74,P,0.00,P
USGS,0204288721,2019-01-29,1.75,P,-0.89,P,0.11,P
USGS,0204288721,2019-01-30,2.79,P,-0.83,P,0.00,P
USGS,0204288721,2019-01-31,1.71,P,-1.69,P,0.00,P
USGS,0204288721,2019-02-01,0.69,P,-1.96,P,0.00,P
USGS,0204288721,2019-02-02,1.23,P,-1.80,P,0.00,P
USGS,0204288721,2019-02-03,1.04,P,-1.84,P,0.00,P
USGS,0204288721,2019-02-04,1.61,P,-1.77,P,0.00,P
USGS,0204288721,2019-02-05,2.00,P,-1.32,P,0.00,P
USGS,0204288721,2019-02-06,1.78,P,-1.47,P,0.00,P
USGS,0204288721,2019-02-07,1.87,P,-1.38,P,0.00,P
USGS,0204288721,2019-02-08,1.84,P,-1.03,P,0.00,P
USGS,0204288721,2019-02-09,1.75,P,-1.91,P,0.00,P
USGS,0204288721,2019-02-10,0.45,P,-2.01,P,0.03,P
USGS,0204288721,2019-02-11,0.73,P,-1.59,P,0.50,P
USGS,0204288721,2019-02-12,1.50,P,-0.65,P,0.10,P
USGS,0204288721,2019-02-13,1.89,P,-0.93,P,0.00,P
USGS,0204288721,2019-02-14,1.40,P,-1.97,P,0.00,P
USGS,0204288721,2019-02-15,0.99,P,-1.65,P,0.00,P
USGS,0204288721,2019-02-16,2.28,P,-0.46,P,0.40,P
USGS,0204288721,2019-02-17,2.61,P,-1.16,P,0.41,P
USGS,0204288721,2019-02-18,2.57,P,-0.90,P,0.67,P
USGS,0204288721,2019-02-19,2.58,P,-1.48,P,0.00,P
USGS,0204288721,2019-02-20,2.23,P,-1.76,P,0.15,P
USGS,0204288721,2019-02-21,2.13,P,-1.59,P,0.18,P
USGS,0204288721,2019-02-22,2.14,P,-1.51,P,0.48,P
USGS,0204288721,2019-02-23,2.14,P,-1.22,P,1.39,P
USGS,0204288721,2019-02-24,2.68,P,-1.03,P,0.07,P
USGS,0204288721,2019-02-25,1.95,P,-1.56,P,0.00,P
USGS,0204288721,2019-02-26,0.49,P,-1.76,P,0.00,P
USGS,0204288721,2019-02-27,0.93,P,-1.44,P,0.00,P
USGS,0204288721,2019-02-28,1.55,P,-0.70,P,0.06,P
USGS,0204288721,2019-03-01,2.03,P,0.07,P,0.55,P
USGS,0204288721,2019-03-02,2.37,P,-0.36,P,0.02,P
USGS,0204288721,2019-03-03,2.29,P,-0.63,P,0.86,P
USGS,0204288721,2019-03-04,3.07,P,-0.02,P,0.04,P
USGS,0204288721,2019-03-05,2.40,P,-0.82,P,0.00,P
USGS,0204288721,2019-03-06,2.51,P,-1.18,P,0.00,P
USGS,0204288721,2019-03-07,1.46,P,-1.70,P,0.00,P
USGS,0204288721,2019-03-08,1.63,P,-1.58,P,0.00,P
USGS,0204288721,2019-03-09,1.90,P,-1.31,P,0.00,P
USGS,0204288721,2019-03-10,1.82,P,-1.18,P,0.23,P
USGS,0204288721,2019-03-11,1.98,P,-1.10,P,0.00,P
USGS,0204288721,2019-03-12,1.81,P,-1.45,P,0.00,P
USGS,0204288721,2019-03-13,1.39,P,-1.43,P,0.00,P
USGS,0204288721,2019-03-14,1.30,P,-1.30,P,0.00,P
USGS,0204288721,2019-03-15,,,,,,
USGS,0204288721,2019-03-16,1.59,P,-1.89,P,0.00,P
USGS,0204288721,2019-03-17,1.56,P,-1.62,P,0.00,P
USGS,0204288721,2019-03-18,2.21,P,-1.93,P,0.09,P
USGS,0204288721,2019-03-19,2.12,P,-1.75,P,0.00,P
USGS,0204288721,2019-03-20,2.33,P,-1.86,P,0.03,P
USGS,0204288721,2019-03-21,2.46,P,-1.58,P,0.41,P
USGS,0204288721,2019-03-22,2.46,P,-1.49,P,0.00,P
USGS,0204288721,2019-03-23,1.69,P,-1.94,P,0.00,P
USGS,0204288721,2019-03-24,0.73,P,-1.98,P,0.00,P
USGS,0204288721,2019-03-25,1.17,P,-1.94,P,0.54,P
USGS,0204288721,2019-03-26,2.35,P,-0.08,P,0.09,P
USGS,0204288721,2019-03-27,2.18,P,-0.50,P,0.00,P
USGS,0204288721,2019-03-28,1.73,P,-1.10,P,0.00,P
USGS,0204288721,2019-03-29,1.30,P,-1.26,P,0.00,P
USGS,0204288721,2019-03-30,0.99,P,-1.52,P,0.00,P
USGS,0204288721,2019-03-31,1.28,P,-1.19,P,0.07,P
